time,dest_type,steps,avg_steps
91.028373,target,9,11.923809523809524
91.158251,target,54,12.123222748815166
91.392271,parent,1,11.177215189873417
91.77734,parent,2,11.119496855345911
92.04591,parent,1,11.05625
92.284454,parent,3,11.006211180124224
92.977451,parent,4,10.962962962962964
93.030456,target,6,12.09433962264151
93.328978,target,18,12.12206572769953
93.548097,target,16,12.14018691588785
93.548752,parent,5,10.92638036809816
94.023139,parent,8,10.908536585365853
94.139046,target,3,12.097674418604651
94.648573,parent,35,11.054545454545455
94.851418,target,18,12.125
95.281454,target,29,12.202764976958525
95.545682,target,57,12.408256880733944
95.73581,parent,9,11.042168674698795
96.231602,target,71,12.67579908675799
96.258862,target,9,12.659090909090908
96.290003,parent,32,11.167664670658683
96.736001,target,35,12.760180995475114
96.790967,target,21,12.797297297297296
97.020851,parent,7,11.142857142857142
97.797972,target,3,12.753363228699552
98.054198,parent,19,11.189349112426035
98.130476,target,3,12.709821428571429
98.352071,target,10,12.697777777777778
98.384411,target,4,12.65929203539823
98.546852,parent,25,11.270588235294118
98.748593,target,25,12.713656387665198
99.142869,parent,14,11.286549707602338
99.325827,parent,10,11.279069767441861
99.326063,target,5,12.679824561403509
99.399985,target,22,12.720524017467248
99.573947,target,15,12.730434782608695
99.638072,parent,34,11.410404624277456
99.840234,target,1,12.67965367965368
99.867041,target,20,12.711206896551724
99.867126,target,5,12.678111587982833
100.247743,target,6,12.649572649572649
100.268809,parent,10,11.402298850574713
100.335615,target,11,12.642553191489363
100.371548,target,1,12.59322033898305
100.371847,parent,3,11.354285714285714
100.579766,parent,3,11.306818181818182
100.619814,parent,45,11.497175141242938
101.085621,parent,3,11.44943820224719
101.225019,parent,17,11.480446927374302
101.290784,parent,1,11.422222222222222
101.470121,parent,50,11.6353591160221
101.527313,parent,11,11.631868131868131
101.639464,target,1,12.544303797468354
101.778437,parent,8,11.612021857923498
101.995689,parent,4,11.570652173913043
102.022476,target,1,12.495798319327731
102.16025,target,28,12.560669456066945
102.329163,target,2,12.516666666666667
102.623019,parent,1,11.513513513513514
103.064151,target,7,12.493775933609959
103.234337,target,2,12.450413223140496
104.066711,target,10,12.440329218106996
104.066999,parent,7,11.489247311827956
104.258961,parent,6,11.459893048128341
104.286603,parent,8,11.441489361702128
104.595662,target,22,12.479508196721312
105.149772,parent,19,11.481481481481481
105.149991,parent,22,11.536842105263158
105.229381,target,6,12.453061224489796
105.250713,target,12,12.451219512195122
105.27901,target,32,12.530364372469636
105.542392,parent,4,11.497382198952879
105.577895,target,5,12.5
106.23363,target,17,12.518072289156626
106.282008,parent,1,11.442708333333334
106.908611,parent,53,11.658031088082902
107.043936,parent,58,11.896907216494846
107.044108,parent,6,11.866666666666667
107.132373,target,34,12.604
107.218023,target,4,12.569721115537849
107.270966,parent,8,11.846938775510203
107.271105,parent,28,11.928934010152284
107.641836,target,20,12.59920634920635
108.08772,target,39,12.703557312252965
108.304391,parent,34,12.04040404040404
108.304521,parent,2,11.989949748743719
108.411064,target,21,12.736220472440944
109.115494,parent,3,11.945
109.241704,parent,7,11.92039800995025
109.24189,target,15,12.745098039215685
109.558365,parent,6,11.891089108910892
109.643724,parent,3,11.847290640394089
109.855494,target,5,12.71484375
111.145494,target,2,12.673151750972762
111.349514,target,6,12.647286821705427
111.602083,parent,7,11.823529411764707
111.603103,target,8,12.62934362934363
111.863603,parent,1,11.770731707317074
112.334678,parent,8,11.75242718446602
113.021625,parent,1,11.70048309178744
113.281863,target,4,12.596153846153847
113.367351,target,7,12.574712643678161
113.521385,target,43,12.69083969465649
113.645432,parent,22,11.75
114.055187,parent,19,11.78468899521531
114.331091,parent,31,11.876190476190477
114.359571,parent,27,11.947867298578199
114.733979,target,15,12.699619771863118
114.839651,target,1,12.655303030303031
114.886828,target,10,12.645283018867925
115.093779,target,7,12.62406015037594
115.289395,target,12,12.621722846441948
115.31311,target,4,12.58955223880597
115.532598,target,22,12.62453531598513
115.764631,parent,33,12.047169811320755
115.790544,parent,10,12.03755868544601
115.870849,parent,44,12.186915887850468
115.984233,target,32,12.696296296296296
116.232108,parent,42,12.325581395348838
116.517914,parent,20,12.36111111111111
116.586844,target,6,12.671586715867159
116.587133,target,1,12.628676470588236
116.727335,target,6,12.604395604395604
117.016623,parent,20,12.396313364055299
117.016795,parent,37,12.509174311926605
117.078417,parent,6,12.479452054794521
117.656169,target,24,12.645985401459853
