time,num_entities,avg_entities
302.108051,118554.000000,116935.400000
303.203097,118955.000000,117435.350000
304.081187,119354.000000,117755.100000
305.141474,119756.000000,118235.000000
306.337088,120254.000000,118714.800000
307.120228,120554.000000,119039.850000
308.347841,121055.000000,119534.800000
309.09394,121356.000000,119854.850000
310.360668,121855.000000,120325.100000
311.12848,122155.000000,120640.100000
312.088915,122555.000000,120960.200000
313.377665,123056.000000,121445.100000
314.139514,123356.000000,121770.100000
315.400647,123858.000000,122265.500000
316.190863,124159.000000,122595.950000
317.137527,124558.000000,122931.250000
318.396135,125058.000000,123441.550000
319.363024,125458.000000,123786.950000
320.174416,125760.000000,124132.350000
321.14731,126160.000000,124477.850000
322.397777,126659.000000,124998.350000
323.397526,127059.000000,125348.650000
324.388006,127458.000000,125708.700000
325.397057,127858.000000,126073.600000
326.391367,128258.000000,126443.600000
327.409395,128657.000000,126818.550000
328.405277,129057.000000,127198.350000
329.440746,129459.000000,127578.400000
330.487901,129861.000000,127968.400000
331.529102,130260.000000,128358.500000
332.527864,130661.000000,128758.700000
333.549447,131060.000000,129158.850000
334.587971,131458.000000,129558.900000
335.811387,131958.000000,129963.900000
336.353187,132158.000000,130168.900000
337.562099,132657.000000,130588.800000
338.767089,133155.000000,131013.700000
339.302943,133355.000000,131228.600000
340.341778,133754.000000,131658.150000
341.546721,134253.000000,132092.500000
342.789344,134755.000000,132536.900000
343.365146,134956.000000,132761.650000
344.549007,135455.000000,133221.100000
345.770588,135954.000000,133685.550000
346.522332,136254.000000,133925.350000
347.288279,136555.000000,134170.200000
348.354883,136955.000000,134649.900000
349.55662,137454.000000,135129.600000
350.797737,137954.000000,135609.450000
351.383044,138154.000000,135849.400000
352.840265,138751.000000,136344.150000
353.660028,139051.000000,136599.000000
354.425049,139353.000000,136854.000000
355.860148,139954.000000,137373.900000
356.549154,140255.000000,137638.850000
357.842763,140755.000000,138163.800000
358.690209,141055.000000,138433.850000
359.478481,141353.000000,138703.800000
