time,num_entities,avg_entities
472.849546,43958.054168,43959.000000
473.856531,43957.187613,43957.450000
474.84935,43957.999997,43958.000000
475.912411,43957.000000,43957.800000
476.869245,43954.131716,43955.650000
477.850229,43955.732550,43955.300000
478.85929,43958.311997,43957.600000
479.84379,43957.001357,43957.150000
480.844192,43960.173112,43960.550000
481.84235,43960.998975,43960.850000
482.850742,43961.488848,43961.350000
483.86237,43961.442448,43961.900000
484.867338,43963.013300,43963.200000
485.869143,43961.016156,43961.800000
486.847586,43960.000009,43960.000000
487.862363,43960.825077,43960.250000
488.849596,43958.259737,43959.450000
489.855276,43958.051134,43958.400000
490.8677,43957.072371,43957.700000
491.85144,43956.060965,43956.050000
492.854579,43955.294886,43955.050000
493.852818,43956.844722,43956.600000
494.85634,43957.999997,43958.000000
495.844998,43958.999986,43959.000000
496.864364,43958.378965,43959.650000
497.846839,43957.100479,43956.750000
498.872328,43956.916652,43955.800000
499.842862,43956.478584,43957.650000
500.844819,43956.756153,43956.400000
501.865745,43955.999662,43955.950000
502.857512,43954.566691,43955.050000
503.856043,43951.019945,43951.750000
504.865024,43949.665600,43949.700000
505.848866,43948.350924,43948.950000
506.849158,43946.537268,43948.150000
507.844179,43946.302496,43946.800000
508.855817,43944.303075,43944.850000
509.855098,43947.307606,43946.950000
510.845652,43948.328354,43948.750000
511.845275,43946.991666,43946.600000
512.860403,43948.963775,43948.400000
513.842662,43948.624022,43949.300000
514.858032,43953.534198,43953.750000
515.846307,43951.115025,43951.750000
516.857985,43951.693454,43951.400000
517.854651,43951.349937,43951.850000
518.857684,43953.994709,43953.700000
519.849658,43951.159571,43951.750000
520.855046,43947.822043,43947.200000
521.849517,43947.458973,43947.900000
522.855161,43948.997767,43948.700000
523.856803,43950.998949,43950.900000
524.846314,43951.231598,43951.800000
525.860329,43953.265939,43953.950000
526.865366,43950.795473,43952.000000
527.855502,43950.876735,43950.200000
528.849643,43950.874789,43950.250000
529.844299,43949.699096,43950.150000
530.867034,43948.163192,43948.400000
531.866246,43950.001245,43950.200000
532.859904,43950.036589,43948.950000
533.845347,43951.593802,43951.700000
534.849484,43950.254862,43950.050000
535.846016,43949.001052,43949.200000
536.850832,43949.635160,43949.550000
537.842238,43955.198425,43954.800000
538.852041,43953.037239,43953.600000
539.854854,43949.012392,43949.600000
540.85689,43951.197029,43950.650000
541.851188,43951.850275,43951.700000
542.869757,43953.994807,43953.850000
543.857325,43955.995777,43955.650000
544.86896,43953.983771,43953.950000
545.856753,43953.932470,43952.900000
546.843054,43951.844699,43951.600000
547.85879,43952.411598,43951.400000
548.856042,43952.999998,43953.000000
549.867599,43955.806631,43955.550000
550.850506,43955.114784,43955.700000
551.862409,43956.474839,43954.950000
552.851279,43959.588299,43960.150000
553.85933,43959.028271,43959.950000
554.84646,43957.168603,43957.750000
555.842824,43957.999997,43958.000000
556.851513,43958.413787,43958.250000
557.863665,43958.557119,43957.850000
558.857283,43956.981206,43956.600000
559.850293,43957.000700,43957.150000
560.841746,43957.785696,43957.200000
561.858065,43957.909794,43957.500000
562.852151,43956.003213,43956.250000
563.869205,43957.004962,43957.350000
564.869826,43954.053123,43955.700000
565.860853,43954.999678,43955.000000
566.847688,43956.992941,43956.650000
567.859361,43954.000475,43954.000000
568.850528,43953.009124,43952.450000
569.84681,43956.962563,43956.400000
570.850776,43956.997952,43956.850000
571.874506,43955.000072,43955.000000
572.855443,43954.494361,43955.350000
573.842074,43952.057597,43953.050000
574.851076,43952.001992,43952.150000
575.845894,43952.999753,43953.000000
576.862563,43953.003611,43953.250000
577.854212,43952.114777,43952.700000
578.864377,43950.981881,43950.550000
579.870179,43950.000028,43950.000000
580.852022,43948.343088,43948.850000
581.852291,43947.011381,43947.450000
582.866882,43948.998342,43948.800000
583.846984,43949.973587,43949.450000
584.868203,43950.999097,43950.900000
585.84526,43952.928491,43953.050000
586.864873,43953.000000,43953.000000
587.847251,43952.994780,43952.550000
588.842453,43952.104419,43952.350000
589.848792,43949.840041,43949.850000
590.844884,43950.901396,43950.300000
591.849691,43950.999450,43950.900000
592.850555,43948.013551,43948.350000
593.859651,43949.999721,43950.000000
594.860306,43951.749128,43951.200000
595.844295,43953.503662,43954.200000
