time,dest_type,steps,avg_steps
313.607576,parent,4,13.778102189781022
314.150085,parent,1,13.759475218658892
314.436479,parent,30,13.78311499272198
314.690518,parent,25,13.799418604651162
314.946528,target,2,14.258503401360544
315.411875,target,6,14.247282608695652
315.412058,parent,4,13.785195936139333
315.649678,target,3,14.23202170963365
315.649767,target,34,14.25880758807588
315.878506,target,4,14.244925575101488
315.894762,parent,15,13.78695652173913
316.120415,parent,3,13.771345875542691
316.132088,parent,25,13.78757225433526
316.132197,target,5,14.232432432432432
316.723127,target,5,14.219973009446694
317.673671,target,32,14.243935309973045
317.902861,parent,11,13.783549783549784
318.151702,target,2,14.227456258411843
318.429736,parent,23,13.796829971181555
318.494305,parent,4,13.78273381294964
318.635937,parent,42,13.823275862068966
318.867893,parent,12,13.820659971305595
318.86801,parent,9,13.81375358166189
318.884796,parent,23,13.82689556509299
319.139769,target,9,14.220430107526882
319.253998,parent,24,13.84142857142857
319.635878,parent,12,13.838801711840228
319.907658,parent,58,13.901709401709402
319.945748,parent,32,13.927453769559033
320.142034,target,20,14.228187919463087
320.19543,parent,31,13.951704545454545
320.639503,target,1,14.210455764075068
320.95044,target,38,14.242302543507362
320.968556,parent,3,13.936170212765957
320.988383,target,4,14.22860962566845
321.416611,target,4,14.214953271028037
321.616519,parent,53,13.991501416430594
321.862093,parent,6,13.98019801980198
321.89487,target,10,14.209333333333333
322.402762,target,10,14.203728362183755
322.451444,parent,1,13.961864406779661
323.640454,target,93,14.308510638297872
324.43822,target,3,14.293492695883135
325.209651,parent,6,13.950634696755994
325.431549,target,20,14.301061007957559
325.900255,parent,11,13.946478873239437
326.229666,parent,3,13.931082981715893
326.414275,target,22,14.311258278145695
326.629256,target,34,14.337301587301587
326.888884,target,18,14.34214002642008
327.644855,target,10,14.33641160949868
327.645073,parent,16,13.933988764044944
327.660007,parent,6,13.922861150070126
327.66033,parent,8,13.914565826330533
328.40054,parent,3,13.8993006993007
328.450097,target,8,14.328063241106719
328.47181,target,11,14.323684210526316
328.864383,target,1,14.306176084099869
328.930942,parent,4,13.885474860335195
329.196609,target,12,14.303149606299213
329.215789,target,22,14.313237221494102
329.449029,target,10,14.307591623036648
329.875624,target,8,14.299346405228759
329.893916,parent,6,13.874476987447698
329.976087,parent,5,13.862116991643454
330.145635,parent,1,13.844228094575799
330.367194,target,22,14.309399477806789
330.634027,parent,9,13.8375
330.747487,target,27,14.325945241199479
330.897563,target,2,14.309895833333334
331.444548,target,10,14.304291287386215
331.444796,parent,1,13.819694868238557
331.889162,parent,7,13.810249307479225
331.889359,target,7,14.294805194805194
331.959761,parent,23,13.822959889349931
332.392648,target,4,14.281452658884566
332.634826,parent,2,13.806629834254144
332.884543,parent,1,13.78896551724138
333.169767,target,27,14.297927461139896
333.398397,parent,4,13.775482093663912
333.427503,parent,2,13.759284731774416
333.427712,target,3,14.283311772315653
333.731409,parent,40,13.79532967032967
333.968637,parent,5,13.78326474622771
334.64779,target,1,14.266149870801033
334.897827,target,92,14.366451612903226
335.147712,parent,2,13.767123287671232
335.931464,parent,21,13.77701778385773
336.408939,parent,11,13.773224043715848
336.614505,parent,70,13.84993178717599
336.757129,target,29,14.385309278350515
337.005034,target,81,14.471042471042471
337.131726,target,9,14.46401028277635
337.433456,parent,2,13.833787465940054
337.636516,target,7,14.454428754813865
337.894165,parent,9,13.827210884353741
337.894341,parent,18,13.83288043478261
338.13177,target,2,14.438461538461539
338.886301,parent,9,13.826322930800544
339.414184,parent,36,13.856368563685637
339.646284,target,4,14.425096030729833
339.941648,parent,39,13.890392422192152
339.964437,parent,13,13.889189189189189
340.391967,target,19,14.430946291560103
340.470934,parent,2,13.87314439946019
340.660022,parent,17,13.877358490566039
341.503444,parent,22,13.888290713324361
341.652674,parent,43,13.92741935483871
341.652843,target,7,14.421455938697317
341.896408,target,6,14.410714285714286
341.896564,parent,17,13.931543624161074
341.957067,target,2,14.394904458598726
342.19748,parent,14,13.931635388739947
342.649325,target,16,14.396946564885496
342.649511,parent,3,13.917001338688086
342.649561,parent,5,13.905080213903743
342.753625,parent,8,13.897196261682243
342.967927,target,32,14.419313850063533
343.207671,parent,4,13.884
343.250266,target,25,14.432741116751268
343.675023,target,1,14.415716096324461
343.70218,target,2,14.4
344.135723,parent,45,13.9254327563249
344.155017,target,30,14.419721871049305
344.386552,target,18,14.424242424242424
344.505868,target,25,14.437578814627996
344.671546,parent,1,13.908244680851064
345.1996,target,19,14.443324937027707
345.405585,target,8,14.435220125786163
345.484307,target,4,14.422110552763819
345.658326,target,4,14.409033877038896
345.658581,target,1,14.392230576441102
345.888392,parent,1,13.891102257636122
345.998163,target,8,14.384230287859825
346.494508,parent,4,13.877984084880637
346.754479,parent,52,13.928476821192053
347.003319,target,56,14.43625
347.152779,target,17,14.439450686641697
347.39509,parent,11,13.924603174603174
347.644888,target,8,14.43142144638404
347.699136,parent,40,13.959048877146632
347.893333,target,18,14.435865504358656
347.893444,parent,4,13.945910290237467
348.362793,target,38,14.465174129353233
348.433433,parent,7,13.936758893280633
348.640525,target,5,14.453416149068323
348.721172,parent,24,13.95
348.758423,target,13,14.451612903225806
348.921427,parent,126,14.097240473061762
348.942001,target,7,14.442379182156134
348.98491,parent,46,14.139107611548557
349.476422,parent,8,14.131061598951508
349.970287,parent,7,14.1217277486911
350.149296,target,1,14.425742574257425
350.149544,target,21,14.433868974042028
350.502036,target,7,14.424691358024692
350.659743,parent,4,14.108496732026143
351.641291,target,7,14.41553637484587
352.484416,parent,30,14.129242819843341
352.982969,target,11,14.411330049261084
353.212641,target,21,14.419434194341944
353.441918,target,37,14.447174447174447
353.650755,target,49,14.489570552147239
353.650906,target,63,14.549019607843137
353.650999,parent,13,14.127770534550196
353.725598,target,31,14.569155446756426
353.725837,parent,35,14.154947916666666
354.216989,target,22,14.578239608801956
354.467726,parent,16,14.157347204161248
354.506293,target,14,14.577533577533577
354.893095,parent,3,14.142857142857142
354.893311,target,10,14.571951219512195
354.893422,parent,7,14.133592736705577
354.972768,target,10,14.566382460414129
355.132725,target,16,14.568126520681265
355.441668,parent,55,14.186528497409327
355.752725,parent,46,14.227684346701164
356.175381,parent,32,14.250645994832041
356.175496,parent,21,14.259354838709678
356.234086,target,13,14.566221142162819
356.661929,target,24,14.577669902912621
356.753502,parent,5,14.24742268041237
356.916146,target,5,14.566060606060606
356.975892,parent,8,14.23938223938224
357.125388,parent,6,14.228791773778921
357.141672,target,4,14.553268765133172
357.467368,parent,21,14.237483953786906
357.647289,target,18,14.557436517533253
357.64742,target,4,14.544685990338165
357.918275,parent,34,14.262820512820513
358.414334,target,4,14.531966224366707
359.146078,target,6,14.521686746987951
359.663096,parent,12,14.259923175416134
359.964337,target,15,14.522262334536702
360.141552,target,125,14.655048076923077
360.141625,target,10,14.649459783913565
360.507882,target,3,14.635491606714629
360.898952,parent,14,14.259590792838875
360.966423,target,4,14.622754491017965
361.129833,target,5,14.611244019138756
361.129924,parent,2,14.243933588761175
361.469589,target,4,14.598566308243727
361.508226,target,69,14.663484486873509
361.660699,parent,6,14.233418367346939
361.895671,target,26,14.67699642431466
362.701878,parent,33,14.257324840764332
362.899997,parent,7,14.248091603053435
362.996725,parent,5,14.236340533672173
363.19475,parent,4,14.223350253807107
363.424021,target,31,14.696428571428571
363.620633,target,38,14.724137931034482
363.652084,target,1,14.707838479809975
363.688867,target,93,14.800711743772242
363.902975,parent,8,14.215462610899873
363.903141,parent,57,14.269620253164558
364.415655,target,13,14.798578199052132
364.415929,parent,1,14.252844500632111
364.635639,parent,3,14.238636363636363
364.648138,parent,4,14.225725094577554
364.884788,target,3,14.784615384615385
364.903549,parent,12,14.222921914357682
365.148455,target,1,14.768321513002364
365.635128,parent,10,14.217610062893081
365.73557,target,25,14.780401416765054
365.910469,parent,1,14.201005025125628
366.151745,target,10,14.774764150943396
366.417602,target,4,14.762073027090695
366.885789,parent,1,14.18444165621079
366.9065,parent,14,14.18421052631579
366.992821,parent,17,14.18773466833542
368.222001,parent,7,14.17875
368.417022,parent,7,14.169787765293384
368.744449,target,5,14.750588235294117
369.454816,target,18,14.754406580493537
370.160728,target,16,14.755868544600938
370.182032,target,4,14.743259085580306
371.151197,parent,5,14.158354114713218
371.233337,parent,1,14.141967621419676
371.418471,target,26,14.756440281030445
371.905253,target,5,14.745029239766081
372.180223,parent,14,14.14179104477612
372.648318,target,3,14.731308411214954
373.147014,target,12,14.728121353558926
373.147126,parent,27,14.15776397515528
373.254692,parent,33,14.181141439205955
373.646913,parent,3,14.16728624535316
373.914226,parent,12,14.16460396039604
373.931206,target,14,14.727272727272727
374.149162,target,34,14.749708963911525
374.165605,parent,10,14.159456118665018
374.713595,parent,10,14.154320987654321
375.182159,target,10,14.744186046511627
375.199781,parent,15,14.155363748458694
375.422782,target,28,14.759581881533101
375.653016,target,16,14.761020881670534
375.894497,parent,11,14.151477832512315
375.894749,target,7,14.752027809965238
376.176095,target,12,14.748842592592593
376.239549,target,3,14.735260115606936
376.71599,target,10,14.729792147806005
376.736565,target,25,14.74163783160323
376.921643,target,28,14.756912442396313
377.147042,target,1,14.74108170310702
377.405975,parent,24,14.16359163591636
