time,fps,avg_fps
338.132689,2.276303,3.171150
339.304881,3.364582,3.059952
340.324957,3.305959,3.025435
341.082991,3.320047,2.943310
342.092796,3.577837,2.926416
343.341106,2.071367,2.828137
344.105247,3.196481,2.814369
345.124452,2.082571,2.848346
346.137895,3.560011,2.898787
347.325775,3.538862,2.904135
348.084261,3.280140,2.905266
349.13664,2.117487,2.828461
350.31814,3.592546,2.845906
351.342232,3.545459,2.936290
352.121916,3.074965,2.902125
353.319258,3.528642,2.903094
354.12632,3.145833,2.800450
355.083461,2.032771,2.726604
356.138072,2.078423,2.732000
357.139479,1.891253,2.708587
358.349029,3.483819,2.631144
359.14049,3.103944,2.610183
360.099286,2.047382,2.531050
361.110091,1.920927,2.464935
362.352877,2.059728,2.463497
363.397896,1.856886,2.392705
364.394616,2.048404,2.381892
365.383132,1.983855,2.304295
366.42543,2.013962,2.237740
367.538095,1.639488,2.197875
368.528006,2.096181,2.119222
369.481659,2.136859,2.066059
370.438595,2.078976,2.070251
371.403142,2.104094,2.073079
372.390762,2.001643,2.000206
373.380206,2.002952,2.007039
374.369869,1.988362,2.011180
375.396366,1.951496,2.005933
376.409448,1.947195,2.005398
377.471352,1.785257,2.017696
378.514911,1.855066,2.007435
379.577478,1.887948,1.986963
380.298386,1.827149,1.974004
381.322749,1.912776,1.938269
382.554227,1.862624,1.920489
383.578979,1.965690,1.887311
384.81963,1.950328,1.879249
385.338746,1.374784,1.848570
386.537637,1.429556,1.816176
387.582759,1.931909,1.818992
388.26041,1.922798,1.815133
389.291151,1.872389,1.794627
390.304812,1.925056,1.804303
391.570044,1.773725,1.807101
392.593231,2.018750,1.809637
393.344411,1.799737,1.800833
394.819808,1.282621,1.769820
395.354299,1.424389,1.742755
396.855396,1.335626,1.709861
397.583624,1.293638,1.705803
398.277418,1.407883,1.683754
399.590877,1.798875,1.668683
400.346921,1.332173,1.638696
401.859394,1.307438,1.601432
402.598003,1.334605,1.574543
403.369676,1.301028,1.539070
404.903471,1.314080,1.475555
405.650957,1.296778,1.451707
406.416032,1.307230,1.445706
407.983402,1.264556,1.384643
408.745171,1.254530,1.378116
409.568856,1.244380,1.376204
410.563396,1.247173,1.367343
411.593906,0.991816,1.322555
412.585495,0.964551,1.304001
413.56224,1.020125,1.290326
414.52045,1.067741,1.273319
416.08035,1.338181,1.232129
417.07927,1.250517,1.228046
418.002318,1.002647,1.210275
418.700226,1.090371,1.199422
419.432038,1.423394,1.203861
421.012382,1.294967,1.202306
421.867056,1.216095,1.197407
422.914813,1.180814,1.191609
423.968267,0.972909,1.174893
425.019834,0.943910,1.155455
426.310587,0.920941,1.138274
427.563757,0.804138,1.115754
428.845893,0.768395,1.091955
430.027713,0.786770,1.068935
430.959086,0.859958,1.062342
431.885108,1.087218,1.068475
432.821091,1.099386,1.072438
433.7663,1.061188,1.072111
434.431026,1.055012,1.073488
436.028592,1.257767,1.082890
436.88069,1.214345,1.093475
437.975397,1.133271,1.095620
438.953901,0.934168,1.071159
439.932508,1.022382,1.056630
440.957727,1.010027,1.042383
441.995652,0.989112,1.031034
443.056721,0.931269,1.018557
444.352428,0.970597,1.018442
445.626795,0.770268,1.009759
446.844031,0.774925,1.002459
448.056644,0.827721,1.003638
449.222689,0.835518,1.006994
450.25275,0.859339,1.010622
451.513873,0.931601,1.014205
452.459056,0.807439,1.000216
453.509385,1.057706,0.998132
454.503481,0.951972,0.992671
455.465237,1.000358,0.989938
456.478698,1.039410,0.965960
457.482061,0.990550,0.952599
458.465257,0.976963,0.940730
460.079976,0.839786,0.926056
461.581912,0.719008,0.915298
463.205194,0.643319,0.896344
464.808859,0.625427,0.877114
466.615117,0.628631,0.859090
468.399277,0.538459,0.839450
470.153658,0.579139,0.819877
471.976466,0.566812,0.809704
473.761208,0.549077,0.798412
475.809258,0.554267,0.784739
477.776667,0.495421,0.767734
479.587953,0.506315,0.750083
481.285663,0.542834,0.730645
483.083708,0.603295,0.720437
485.015696,0.545306,0.694817
487.169044,0.510980,0.672768
489.337344,0.466520,0.646076
491.785913,0.458131,0.617012
494.305364,0.411882,0.588079
496.822606,0.401238,0.559292
499.365046,0.389296,0.536768
502.120026,0.394467,0.520541
505.144496,0.363973,0.506573
508.268825,0.330457,0.491825
512.094446,0.300505,0.475419
515.877242,0.271397,0.462066
519.536988,0.265813,0.446399
522.924715,0.271452,0.431631
526.456055,0.298447,0.419100
530.057335,0.277886,0.405281
533.965448,0.278494,0.394434
538.119361,0.256229,0.381930
542.250219,0.243267,0.366952
547.108906,0.239903,0.348782
552.391216,0.204500,0.331742
557.970157,0.188299,0.315608
563.63069,0.180683,0.301316
570.019529,0.174718,0.287145
577.453825,0.154077,0.274255
586.197728,0.135778,0.260982
596.382182,0.114668,0.247251
