time,num_entities,avg_entities
313.935621,123023.000000,122091.750000
314.94612,123423.000000,122472.100000
315.955648,123823.000000,122872.400000
316.975319,124226.000000,123272.750000
318.015287,124627.000000,123673.650000
319.052094,125027.000000,124074.600000
320.127953,125423.000000,124475.000000
321.136223,125823.000000,124785.100000
322.089958,126224.000000,125115.200000
323.094806,126624.000000,125554.800000
324.109342,127022.000000,125889.300000
325.331606,127523.000000,126248.650000
326.050259,127822.000000,126503.300000
327.052962,128222.000000,127017.900000
328.338422,128721.000000,127507.450000
329.071244,129021.000000,127762.200000
330.112211,129422.000000,128281.950000
331.095089,129822.000000,128661.850000
332.114738,130223.000000,129131.900000
333.106468,130623.000000,129487.050000
334.096476,131020.000000,129856.950000
335.066942,131419.000000,130216.700000
336.113445,131820.000000,130581.350000
337.41275,132321.000000,130966.200000
338.132704,132622.000000,131236.100000
339.304896,133123.000000,131661.100000
340.324972,133522.000000,132091.100000
341.083015,133822.000000,132381.100000
342.092828,134222.000000,132821.450000
343.341132,134721.000000,133271.700000
344.105267,135023.000000,133577.000000
345.12448,135425.000000,134022.600000
346.137911,135824.000000,134462.850000
347.325806,136326.000000,134903.150000
348.084277,136627.000000,135198.650000
349.136669,137028.000000,135644.550000
350.318168,137528.000000,136095.500000
351.342247,137926.000000,136531.250000
352.121945,138228.000000,136821.600000
353.319273,138730.000000,137267.250000
354.126336,139030.000000,137567.800000
355.083488,139430.000000,137878.250000
356.138098,139831.000000,138343.650000
357.139494,140231.000000,138658.950000
358.349046,140732.000000,139139.450000
359.140506,141032.000000,139464.850000
360.099315,141432.000000,139800.400000
361.110106,141833.000000,140140.900000
362.352892,142331.000000,140656.250000
363.397911,142730.000000,141006.300000
364.394631,143130.000000,141361.350000
365.383147,143532.000000,141726.500000
366.425463,143931.000000,142096.550000
367.538111,144332.000000,142471.600000
368.528021,144731.000000,142856.550000
369.481676,145131.000000,143246.400000
370.438628,145532.000000,143636.350000
371.403167,145932.000000,144031.300000
372.390787,146333.000000,144431.450000
373.380222,146734.000000,144831.750000
374.369903,147134.000000,145232.100000
375.396382,147531.000000,145632.050000
376.409486,147930.000000,146031.950000
377.471367,148330.000000,146431.800000
378.514926,148730.000000,146831.650000
379.577493,149131.000000,147231.700000
380.29845,149432.000000,147436.700000
381.322778,149832.000000,147846.700000
382.55425,150331.000000,148261.550000
383.579009,150733.000000,148681.450000
384.819645,151233.000000,149106.400000
385.338762,151433.000000,149321.350000
386.537651,151935.000000,149761.700000
387.582775,152331.000000,150201.900000
388.260425,152631.000000,150426.950000
389.291167,153030.000000,150876.950000
390.304827,153429.000000,151326.850000
391.570072,153929.000000,151776.600000
392.593257,154328.000000,152226.200000
393.344426,154629.000000,152456.100000
394.819824,155230.000000,152921.000000
395.354314,155429.000000,153155.800000
396.855411,156029.000000,153635.400000
397.583658,156329.000000,153880.200000
398.277433,156630.000000,154124.950000
399.590906,157130.000000,154619.450000
400.346936,157430.000000,154874.400000
401.859428,158031.000000,155389.400000
402.598031,158331.000000,155654.450000
403.369699,158631.000000,155924.500000
404.90351,159230.000000,156479.650000
405.651,159530.000000,156759.700000
406.416059,159830.000000,157044.800000
407.98343,160430.000000,157624.950000
408.745203,160730.000000,157914.950000
409.568872,161030.000000,158204.950000
410.563411,161429.000000,158504.950000
411.593929,161830.000000,158810.000000
412.585511,162230.000000,159120.050000
413.562268,162630.000000,159435.100000
414.520497,163030.000000,159755.100000
416.080377,163630.000000,160405.150000
417.079308,164030.000000,160735.150000
418.00233,164430.000000,161070.150000
418.700247,164729.000000,161405.050000
419.432063,165031.000000,161740.050000
421.012434,165634.000000,162410.200000
421.867073,165933.000000,162745.350000
422.914837,166332.000000,163085.450000
423.968292,166732.000000,163430.550000
425.019851,167132.000000,163780.650000
426.310639,167632.000000,164140.750000
427.563773,168132.000000,164510.850000
428.845909,168632.000000,164890.950000
430.027768,169133.000000,165276.150000
430.959107,169532.000000,165661.250000
431.885135,169932.000000,166046.350000
432.821105,170332.000000,166431.450000
433.766314,170732.000000,166816.550000
434.431049,171032.000000,167201.650000
436.028607,171632.000000,167966.850000
436.880719,171932.000000,168341.950000
437.975435,172332.000000,168722.100000
438.953927,172732.000000,169107.150000
439.932536,173133.000000,169497.250000
440.957741,173532.000000,169892.150000
441.99567,173930.000000,170292.000000
443.056746,174330.000000,170691.900000
444.352444,174830.000000,171096.800000
445.626816,175329.000000,171506.650000
446.844079,175829.000000,171916.500000
448.056658,176329.000000,172326.350000
449.222703,176829.000000,172736.200000
450.252786,177227.000000,173140.900000
451.513887,177726.000000,173550.600000
452.459079,178126.000000,173960.300000
453.509432,178526.000000,174370.000000
454.503503,178927.000000,174779.750000
455.465259,179327.000000,175194.500000
456.478802,179727.000000,175614.250000
457.482088,180127.000000,176039.000000
458.465277,180529.000000,176468.850000
460.080012,181028.000000,176903.650000
461.581942,181628.000000,177348.450000
463.205229,182228.000000,177803.200000
464.808886,182828.000000,178268.000000
466.615135,183528.000000,178747.900000
468.39931,184227.000000,179242.750000
470.15368,184926.000000,179747.550000
471.976493,185625.000000,180262.350000
473.761227,186326.000000,180787.200000
475.80928,187126.000000,181327.050000
477.776683,187927.000000,181881.950000
479.587967,188725.000000,182456.850000
481.285677,189425.000000,183041.800000
483.083725,190125.000000,183641.750000
485.015727,190825.000000,184256.700000
487.16906,191624.000000,184891.550000
489.337359,192424.000000,185546.400000
491.785945,193324.000000,186226.250000
494.305391,194322.000000,186936.000000
496.822644,195323.000000,187675.700000
499.365063,196323.000000,188440.450000
502.120059,197323.000000,189225.200000
505.144525,198424.000000,190035.000000
508.268859,199623.000000,190874.750000
512.094497,201022.000000,191749.450000
515.877268,202422.000000,192659.200000
519.537009,203922.000000,193609.000000
522.924729,205422.000000,194598.850000
526.456069,206822.000000,195623.650000
530.057351,208221.000000,196678.400000
533.965625,209621.000000,197763.100000
538.119378,211221.000000,198887.900000
542.250235,212821.000000,200057.700000
547.108932,214521.000000,201277.500000
552.391231,216522.000000,202562.350000
557.970183,218622.000000,203912.250000
563.630705,220820.000000,205332.050000
570.019563,223119.000000,206821.800000
577.453842,225720.000000,208391.700000
586.197744,228620.000000,210056.550000
596.382196,232119.000000,211846.350000
